"","baseMean","log2FoldChange","lfcSE","svalue"
"YDR078C",78.0570998603316,0.2053471224623,0.152790171753121,0.31411447026933
"YDR079W",253.614760530241,-0.453459858219827,0.0974944516799708,0.143315752196298
"YDR079C-A",114.956893254794,0.691577656875787,0.154551735458793,0.0120457935216048
"YDR080W",891.896068151736,-0.478703452390938,0.0928376096943924,0.114420323026166
"YDR081C",962.216020864998,-0.336124222418177,0.0565659596832233,0.388469600239403
"YDR082W",326.698795481157,-0.456901261721678,0.0874031014761865,0.145521361430309
"YDR083W",1467.3287115098,-0.351468727996486,0.186348442247333,0.188123119560566
"YDR084C",706.9680651883,-0.367161273983801,0.0590091022456567,0.341565272691784
"YDR085C",1957.69419893742,-0.615746900830264,0.0794772014396779,0.00743473922024056
"YDR086C",2970.95464544793,-0.156374919629575,0.0638733495470768,0.490373360468496
"YDR087C",1267.17338416103,-0.670532607939842,0.158312166473966,0.016075142718669
"YDR088C",954.002971598345,0.34835410522369,0.0532552369202676,0.386180420973539
"tR(ACG)D",3.02196270882653,3.61080356714228,1.04095829804273,8.55781113177204e-05
"YDR089W",355.054155608657,1.00746432835261,0.168067674805357,7.56393170055823e-05
"YDR090C",540.399832400117,-0.276023570257014,0.0810677015035301,0.381185477389356
"YDR091C",1932.82818217761,0.490549622279238,0.155234400639225,0.0924281729940564
"YDR092W",856.078775218038,-0.561664006047823,0.0962316222072097,0.0353806630844207
"YDR093W",1792.50407078162,0.0440921467627877,0.0405894234673179,0.52880219339008
"YDR095C",7.8735051026879,1.93236305166038,0.457599826758483,5.01930763194323e-05
"YDR096W",841.073695924975,-0.0540173262852372,0.108370617754703,0.452360540463834
"YDR097C",1805.91806399731,-0.270269819579114,0.0945944287417698,0.355706440717879
"YDR098C",2343.11856649172,-0.73543359920784,0.0335666804108546,4.51535044879256e-14
"YDR098C-B",15.4185781518859,-0.148187017634186,0.405346417813091,0.198780444633455
"YDR099W",4663.93724943843,-0.578359612464945,0.0639456296643247,0.0122194565179784
"YDR100W",405.954988057488,-0.385721967377955,0.0767149958540271,0.273093837073977
"YDR101C",2185.71972424243,-0.661463879642755,0.227351413949135,0.0321701073674579
"YDR102C",21.651294138191,-0.509236842423068,0.243283949936469,0.0848050002848413
"YDR103W",971.91427971649,-0.366355820752234,0.0442519082169153,0.397463861096956
"YDR104C",651.920357650319,-0.181047885110653,0.0944876408383677,0.419510021257413
"YDR105C",645.72242246933,0.201503943126107,0.0616959279644843,0.475039773573075
"YDR106W",37.4356858299037,-0.592383302489212,0.170687970129703,0.041488403865783
"YDR107C",573.154248640191,0.212862870475576,0.0644297139201732,0.462873669178359
"YDR108W",396.340481441745,-0.596478556964964,0.06489027871458,0.00713118169627422
"YDR109C",686.061187751416,0.341438219016955,0.0537830090743906,0.392643840410723
"YDR110W",702.772558813677,0.814696571901862,0.08217631104321,3.85254872441002e-06
"YDR111C",355.425416259427,1.89852469772498,0.163280607333433,9.70781614588357e-20
"YDR112W",24.0614686874642,2.0424866874809,0.290555426796814,2.6086449395065e-09
"YDR113C",649.548030210941,0.0342428423662618,0.094633748202664,0.477512665794665
"YDR114C",4.78996245954985,-0.556158976246972,0.48239847905015,0.0766309738759545
"YDR115W",299.547705075871,-0.117930463491381,0.0804323082673891,0.472990890848907
"YDR116C",915.767568424207,-0.125553566013656,0.137884428125241,0.377606201755307
"YDR117C",758.903621329428,0.22752330917667,0.0523047258895637,0.486412313808223
"YDR118W",249.108585238627,0.0443563866407193,0.0915415380325535,0.479613819799696
"YDR118W-A",4.30585362003186,0.106722115064215,0.423644583178251,0.207769080877378
"YDR119W",1181.16014129917,0.681512354198041,0.0749960408274393,0.000613302279647066
"YDR119W-A",119.038807060609,-1.01751738125036,0.139024545170514,5.35710569540393e-06
"YDR120C",1958.02143203208,0.339169500297653,0.171341643520757,0.210172804732557
"YDR121W",795.546050501868,-0.71120772822294,0.0841947047107204,0.00046337722378803
"YDR122W",2373.98374506167,-0.0997404689303877,0.116763827398776,0.422637829451296
"YDR123C",479.199649383914,0.430248986622318,0.112373874259241,0.162162960489295
"YDR124W",143.318597641122,0.270532488748572,0.133152085476185,0.295741774462244
"YDR125C",130.460154397879,-0.345408901350443,0.115231499076746,0.257943798355775
"YDR126W",266.874209910957,-0.53838986534026,0.095916528305812,0.0506027441047661
"YDR127W",4515.2758850967,1.59332158357624,0.100836059611755,1.01880775225903e-29
"YDR128W",1389.22841971421,-0.150534086361914,0.042193378566189,0.527583701952238
"YDR129C",6915.64390562974,-0.456561326394713,0.0505317541008614,0.197329182539164
"YDR130C",255.793423082718,0.00130645546960538,0.0743867507433209,0.515194389109312
"YDR131C",254.795528129218,-0.58717741440381,0.086284475034257,0.0183343548724253
"YDR132C",186.483681168408,-0.688819315942701,0.0915032160917614,0.0018244974976778
"YDR133C",2239.68788725238,-1.30945187766436,0.152989139370827,3.10774242657643e-09
"YDR135C",3477.19694971837,0.869739896614546,0.0992032352248919,5.12345982157847e-06
"YDR136C",5.14696855843541,0.459627844918769,0.413696267100379,0.0972217294992241
"YDR137W",558.207553954428,-0.118755155568059,0.079304698481426,0.474239936830862
"YDR138W",734.349386899175,-0.254637039455037,0.0570851460978495,0.458093851629786
"YDR139C",641.332999759236,-0.529739862693687,0.0870668301672801,0.0565004644420956
"YDR140W",410.947907407525,-0.652006506693735,0.0686044526948588,0.00118065862557418
"YDR141C",1004.36577461131,0.173902269790446,0.0659693064465236,0.478127253006909
"YDR142C",392.680266097957,-0.00571843061631933,0.0787659448262864,0.50952862549572
"YDR143C",1075.96516201969,0.16239694752705,0.0487645621298413,0.518202801215335
"YDR144C",880.615374062985,0.0399500977005415,0.0846760725009752,0.491957346325044
"YDR145W",3220.29433645224,-0.882715767566475,0.0462640467468802,2.90192290403918e-18
"YDR146C",1201.77027616795,0.945631989579036,0.258903268212187,0.00436490641901642
"YDR147W",392.222898928271,0.695395355569783,0.0869188580229954,0.0010568432762621
"YDR148C",2929.6194354783,-0.230441776594926,0.0876312495086471,0.401635302769754
"YDR149C",2.75474126983032,0.214669598536715,0.511131972180394,0.152366864766133
"YDR150W",2186.34998853765,-0.191776489083926,0.092437766251727,0.417660848508153
"YDR151C",1079.08071265181,-0.651132489130122,0.0655839313244429,0.000866027107917028
"YDR152W",2045.65096327097,-1.00149806312215,0.110307659773973,1.47712057317668e-07
"YDR153C",1890.8036749259,0.152173052728106,0.0702342881240684,0.47874039610894
"YDR154C",163.116135295314,-1.09034599250299,0.141015907164717,8.29316208183601e-07
"YDR155C",21058.8801382996,-1.1804066659399,0.0816684378226189,0
"YDR156W",1209.51827462275,-0.217297106866102,0.12815507496581,0.339090707959277
"YDR157W",21.3040912732705,0.729727358831108,0.255275564812403,0.0223715254333225
"YDR158W",5755.52173423883,0.37048314370537,0.179551682089229,0.177328338513173
"YDR159W",1205.78989096862,0.267326498582277,0.0689194467892278,0.419618435061795
"YDR160W",735.38424959989,-0.401531869095099,0.0625933489173387,0.280671486318196
"YDR161W",1515.87488262694,-0.879242412937154,0.12739231254604,9.32672214811616e-05
"YDR162C",1068.70131931316,-0.787791075305518,0.0600189348604249,4.55048472843064e-08
"YDR163W",1377.17611602233,-0.207741005616064,0.090309235732976,0.412042971401718
"YDR164C",866.120616774065,0.786063230418776,0.0459840027219092,1.11703590032829e-11
"YDR165W",1071.44189513907,-0.494231252218652,0.158672099590374,0.0902010575535648
"YDR166C",828.021672978601,-0.500899645371148,0.0594642629450842,0.086666824988906
"YDR167W",1595.77873261681,-0.544148940412426,0.0709719999650295,0.036343277834138
"YDR168W",2394.62618840438,-0.952371228573013,0.0583769996088848,1.45196273585156e-16
"YDR169C",1630.59531481747,-0.525441823563232,0.0569594537979523,0.0483938905723788
"YDR169C-A",17.1905882329154,0.306745978431681,0.25396291383754,0.182963361116565
"YDR170C",4684.79372117691,0.493728110905895,0.107026506255634,0.0922884177553287
"YDR170W-A",253.270764085564,-0.0838693517410691,0.0913661264290602,0.465921831109209
"YDR171W",13939.0242052541,-1.71985984778895,0.111188134761907,0
"YDR172W",6272.50840928731,0.369590560733858,0.114388137966764,0.236475151138171
"YDR173C",354.537021949959,0.570040698153374,0.0927582168884828,0.02971825037668
"YDR174W",3083.31127857684,0.562982984051176,0.0632171316474396,0.0187490457841161
"YDR175C",1227.5960750364,-0.0235742818914732,0.0862041718247029,0.494026597840796
"YDR176W",2234.02756663778,-0.122800947430933,0.056691592970163,0.514664050106943
"YDR177W",1540.05575665101,0.808387026384283,0.0517771557196776,5.94217086722046e-11
"YDR178W",1653.73447108325,0.00427490570326656,0.0664615164129069,0.523012633487024
"YDR179C",153.27607313528,0.419922147390203,0.11361326975865,0.174261828636541
"YDR179W-A",174.842609884412,0.157859725123032,0.105583270961705,0.412376382486456
"YDR180W",565.719543878284,-0.593277040361544,0.0985933679760424,0.0205340912507736
"YDR181C",875.811623300332,-0.343467874542928,0.0517173106688021,0.398046617923788
"YDR182W",1225.31100890412,-0.120392499630007,0.0610535331364983,0.508985811326541
"YDR182W-A",17.2048125032406,-0.0880894043350847,0.232087107776427,0.301436327975976
"YDR183W",330.623013504324,-0.803790566944308,0.0851290809488012,9.14812194484086e-06
"YDR183C-A",14.9634374456107,0.42710060138975,0.307427310272867,0.115008928731403
"YDR184C",730.296597760034,-0.190857927255854,0.171336013686249,0.305000650706275
"YDR185C",154.914753943768,1.37178831723058,0.114393310441498,3.53306278861964e-16
"YDR186C",2531.1814635094,-0.796053811889468,0.0327364180636575,0
"YDR187C",36.2507201737494,0.830286638402249,0.220966788269706,0.00695653912306117
"YDR188W",5655.30163885899,0.0822967276922478,0.0520371612441027,0.526719789185312
"YDR189W",1494.80530403145,-0.0655196761038575,0.0456959158225268,0.528873673639869
"YDR190C",3164.95781243554,-0.171154318783138,0.102136378631292,0.411263568604484
"YDR191W",284.471734827982,0.0813550876819451,0.109898223584591,0.440421918367282
"YDR192C",336.277717125923,-0.963202116667539,0.0704307402768794,8.8360150540226e-13
"YDR193W",2.06287393803703,0.18817101022533,0.502183298029649,0.162323579758971
"YDR194C",3179.74692651681,-0.654883273485731,0.101672916926818,0.00664595740311231
"YDR194W-A",1.69939115620785,0.0775585862858546,0.526751888558965,0.189251759253886
"YDR195W",611.842362200392,0.274194374091798,0.0516124232678384,0.460353725497871
"YDR196C",669.839032606315,0.505206158787598,0.0606037632171372,0.0794461751238022
"YDR197W",314.816339135149,-0.227698966695746,0.103515551598667,0.372480800996134
"YDR198C",337.202324446962,0.0219570943994425,0.0909860069596503,0.487598624061818
"YDR199W",5.33038003008806,0.934947789810468,0.510668973286007,0.0244399180757645
"YDR200C",929.78579276024,0.794784447579348,0.0796695181442287,5.85696123138989e-06
"YDR201W",270.464732390595,-0.27171414674291,0.0819651244328776,0.382166081256142
"YDR202C",388.682965259687,-1.05476104545361,0.0832663022318257,4.42838005690182e-13
"YDR204W",639.763117666987,0.419362249401399,0.109927557756984,0.180062965597285
"YDR205W",423.724632297697,0.462604116836114,0.0670370556738428,0.152206563743409
"YDR206W",1226.80835049654,0.00142022303129378,0.0711768478898316,0.519172512251747
"YDR207C",938.567107768513,-0.18798887354854,0.0992258741619035,0.407335950817957
"YDR208W",1668.39081667037,-0.345671502868658,0.0528798126756904,0.39026537220276
"YDR209C",434.061950309908,-1.56896707407677,0.0632092301460895,0
"YDR210W-B",115.189892580652,-0.863410139475491,0.273085773853318,0.0104019456805183
"YDR210C-D",183.701268803899,-1.00700182920962,0.131511820079888,3.36171902454366e-06
"tI(UAU)D",5.7004395370038,0.788180287278445,0.541086442498729,0.0423458079024309
"YDR211W",3216.55176102761,-0.643770204192246,0.0347137885003934,1.01106992314902e-06
"YDR212W",3131.64767228618,-0.781162529192017,0.0579639933863945,3.56201239773338e-08
"YDR213W",758.482072737311,-0.554483784738573,0.108939580027573,0.0446701081656488
"YDR214W",2116.62192936459,-0.226298449779493,0.0721886562241963,0.43961425731877
"YDR215C",51.3148378418939,-0.457780344448526,0.166195555176011,0.117076962900628
"YDR216W",600.841141302565,0.573335615280693,0.114203961847731,0.0352936168435782
"YDR217C",1275.42682936042,-0.218186895386913,0.0655146798834261,0.45818839065056
"YDR218C",43.6635694517666,-0.66530120104485,0.214207422530878,0.029105588919941
"YDR219C",601.321234426098,-0.598579339813848,0.0820528346303184,0.0127539015856068
"YDR220C",38.4886104565897,-0.0265888743252905,0.201567053887576,0.349172973691284
"YDR221W",1116.71427555718,0.704297218290325,0.0632055741834782,3.74181075801674e-05
"YDR222W",237.210667356141,-0.273728772387085,0.0987107912844997,0.344026385168688
"YDR223W",270.95943874888,0.183699022573229,0.101062898419776,0.405977543396427
"YDR224C",10618.0689176561,-1.44675965321161,0.107350314874775,0
"YDR225W",3782.71650403058,0.141458281894248,0.127357578201618,0.383996839832513
"YDR226W",4755.20716829509,-0.0611789001950286,0.123517874841165,0.428268759656684
"YDR227W",1555.81921627818,-0.445541324094928,0.0678261005945624,0.18941297878584
"YDR228C",587.864843713112,0.621089791200506,0.0631035276416549,0.00260964605842462
"YDR229W",1288.6365172436,-0.245630411921884,0.0682997840829316,0.436871170286264
"YDR230W",15.8310417862855,0.515641369745579,0.296880109876586,0.0829639910559975
"YDR231C",754.441405564707,-0.475322109405155,0.0804468618210127,0.12276533349184
"YDR232W",4096.14439994451,0.482669841863102,0.0835890444313736,0.111933711740721
"YDR233C",3649.07679583685,0.782057576121959,0.0733422139055616,3.60023588603048e-06
"YDR234W",5431.26720162336,1.19755333197399,0.266740110742057,0.000341848429903896
"YDR235W",298.29483798483,-0.0877571504711429,0.0780810832845713,0.48827405831133
"YDR236C",390.18333327689,-0.735546110003461,0.0795151120764135,9.630508766364e-05
"YDR237W",933.266249619443,-0.847998774070824,0.105163804707711,2.62279751812351e-05
"YDR238C",5307.37266193139,0.340736319757645,0.07990677273397,0.319770448100439
"YDR239C",771.262362521332,-0.20652464405371,0.0623755113003737,0.471286234443354
"YDR240C",314.158479098471,-0.185643314730401,0.0877535853973101,0.429842705993808
"YDR241W",37.5025849346426,-0.443015799436171,0.20648909874575,0.119011993896541
"tY(GUA)D",18.6412982515619,5.25650161636723,0.675863109033497,3.85676569127354e-14
"YDR242W",541.576579139586,-0.192643145865214,0.102757869634193,0.396060827829101
"YDR243C",627.312503780366,-0.82068851270375,0.0728203075325771,2.69734240723476e-07
"YDR244W",962.853454640038,0.0144115439070264,0.0458823698527568,0.528945132205978
"YDR245W",1788.76876707985,-0.204315965086193,0.0565746612029149,0.486666985343312
"YDR246W",1367.4226711568,-0.972863134057962,0.0736916567931197,4.07793013114911e-12
"YDR246W-A",66.4389326064527,-0.0666292603030488,0.169637012072052,0.36791645437918
"YDR247W",419.828833855394,0.299277374745122,0.0848506563966211,0.350515574557971
"YDR248C",689.041354730777,-0.203632728963955,0.10909993268722,0.377730268837914
"YDR249C",181.318729800442,0.187188813194559,0.0846468489687783,0.435438272837841
"YDR250C",69.1649861822999,-0.0168444635153686,0.143219462762621,0.41940156702317
"YDR251W",2047.07405399796,0.190596770777629,0.0551652048090057,0.496813878337597
"YDR252W",63.7767071212092,0.0443496865728024,0.161192758959266,0.384726319409794
"YDR253C",551.119315880088,2.06126105589687,0.269334389829913,1.36000744277505e-10
"YDR254W",273.292055167972,0.752497286192671,0.138904626016719,0.00355597774604107
"YDR255C",581.110749528065,-0.211599457221391,0.0843138957978934,0.422423191030097
"YDR256C",330.240526498857,0.161499001837627,0.148646210892185,0.343207678650391
"YDR257C",708.832221493196,-0.183148280692418,0.066092671826996,0.474061864253511
"YDR258C",8204.77208209709,-1.75437295554858,0.160962150515207,1.16367759322577e-16
"YDR259C",351.867020758476,-0.213594661733561,0.130449355839846,0.337986141469206
"YDR260C",659.254021051085,0.0291952820758816,0.0849183825014941,0.494767408070544
"YDR261C",1442.52987943437,0.556370621595123,0.122818577772736,0.0474782177342341
"tS(AGA)D2",2.66239916544883,2.209678456135,0.906973580561262,0.00294002517661848
"YDR261W-B",101.223850112945,-0.620940097112962,0.163554798163026,0.0307325541720122
"YDR261C-D",230.878036675624,-1.38409820884057,0.178185126279263,1.73527105992031e-08
"tG(GCC)D2",12.9704383925083,2.44493545884652,0.452749452919553,4.80155836856852e-07
"YDR262W",1298.77414003326,0.350988886589209,0.0795265612460031,0.309721676358145
"YDR263C",119.182917947969,0.745802883997881,0.139835441062741,0.00408650962300697
"YDR264C",1349.3576261284,0.402450993770822,0.0552265595445832,0.300093067909271
"YDR265W",449.081997984204,-1.08251184563622,0.084722575208228,1.11799808007404e-13
